merged_spelling,ipa,langid
{dut}spreekbeurt,s p r eː k b øː r t,0
{dut}spreekkamer,s p r eː k aː m ə r,0
{dut}spreekt,s p r eː k t,0
{dut}spreektaal,s p r eː k t aː l,0
{dut}spreekuur,s p r eː k yː r,0
{dut}spreekwoord,s p r eː k ʋ oː r t,0
{dut}spreken,s p r eː k ə n,0
{dut}spreuk,s p r øː k,0
{dut}spreuken,s p r øː k ə n,0
{dut}spring,s p r ɪ ŋ,0
{dut}springen,s p r ɪ ŋ ə n,0
{dut}springkussen,s p r ɪ ŋ k ʏ s ə n,0
{dut}springplank,s p r ɪ ŋ p l ɑ ŋ k,0
{dut}springt,s p r ɪ ŋ t,0
{dut}springvorm,s p r ɪ ŋ v ɔ r m,0
{dut}sprinten,s p r ɪ n t ə n,0
{dut}sproeien,s p r u i̯ ə n,0
{dut}sprong,s p r ɔ ŋ,0
{dut}sprookje,s p r oː k j ə,0
{dut}spruit,s p r œ y̯ t,0
{dut}spruiten,s p r œ y̯ t ə n,0
{dut}spuit,s p œ y̯ t,0
{dut}spuiten,s p œ y̯ t ə n,0
{dut}spul,s p ʏ l,0
{dut}srebrenica,s r ɛ b r eː n i t s aː,0
{dut}staafmixer,s t aː f m ɪ k s ə r,0
{dut}staal,s t aː l,0
{dut}staan,s t aː n,0
{dut}staart,s t aː r t,0
{dut}staat,s t aː t,0
{dut}staatkundig,s t aː t k ʏ n d ə x,0
{dut}staats,s t aː t s,0
{dut}staatsbedrijf,s t aː t s b ə d r ɛ i̯ f,0
{dut}staatsbezoek,s t aː t s b ə z u k,0
{dut}staatsgevaarlijk,s t aː t s x ə v aː r l ə k,0
{dut}staatsgreep,s t aː t s x r eː p,0
{dut}staatshoofd,s t aː t s ɦ oː f t,0
{dut}staatspensioen,s t aː t s p ɛ n ʃ u n,0
{dut}staatsschuld,s t aː t s x ʏ l t,0
{dut}staatssecretaris,s t aː t s eː k r ə t aː r ɪ s,0
{dut}stabiel,s t aː b i l,0
{dut}stad,s t ɑ t,0
{dut}stadhouder,s t ɑ t ɦ ɑ u̯ d ə r,0
{dut}stadhuis,s t ɑ t ɦ œ y̯ s,0
{dut}stadsbus,s t ɑ t s b ʏ s,0
{dut}stadscentrum,s t ɑ t s ɛ n t r ʏ m,0
{dut}stadsgezicht,s t ɑ t s x ə z ɪ x t,0
{dut}stadskern,s t ɑ t s k ɛ r n,0
{dut}stadsmuur,s t ɑ t s m yː r,0
{dut}stagiair,s t aː ʒ ɛː r,0
{dut}staken,s t aː k ə n,0
{dut}staking,s t aː k ɪ ŋ,0
{dut}stalen,s t aː l ə n,0
{dut}stam,s t ɑ m,0
{dut}stamboek,s t ɑ m b u k,0
{dut}stamboom,s t ɑ m b oː m,0
{dut}stamhoofd,s t ɑ m ɦ oː f t,0
{dut}stammen,s t ɑ m ə n,0
{dut}stampvol,s t ɑ m p v ɔ l,0
{dut}stamvader,s t ɑ m v aː d ə r,0
{dut}standaard,s t ɑ n d aː r t,0
{dut}standaardwerk,s t ɑ n d aː r t ʋ ɛ r k,0
{dut}standplaats,s t ɑ n d p l a t s,0
{dut}standpunt,s t ɑ n t p ʏ n t,0
{dut}standvastig,s t ɑ n t v ɑ s t i ɡ ə x,0
{dut}stapel,s t aː p ə l,0
{dut}stapelgek,s t aː p ə l ɣ ɛ k,0
{dut}start,s t ɑ r t,0
{dut}starter,s t ɑ r t ə r,0
{dut}startsein,s t ɑ r t s ɛ i̯ n,0
{dut}statief,s t aː t i f,0
{dut}station,s t aː ʃ ɔ n,0
{dut}statuut,s t aː t y t,0
{dut}stavoren,s t aː v oː r ə n,0
{dut}steden,s t eː d ə n,0
{dut}steeg,s t eː x,0
{dut}steek,s t eː k,0
{dut}steel,s t eː l,0
{dut}steen,s t eː n,0
{dut}steenkool,s t eː n k oː l,0
{dut}steenwijk,s t eː n ʋ ɛ i̯ k,0
{dut}stek,s t ɛ k,0
{dut}stekel,s t eː k ə l,0
{dut}stekelhuidige,s t eː k ə l ɦ œ y̯ d ə ɣ ə,0
{dut}steken,s t eː k ə n,0
{dut}stekker,s t ɛ k ə r,0
{dut}stelen,s t eː l ə n,0
{dut}stellen,s t ɛ l ə n,0
{dut}stelling,s t ɛ l ɪ ŋ,0
{dut}stem,s t ɛ m,0
{dut}stembus,s t ɛ m b ʏ s,0
{dut}stemhok,s t ɛ m ɦ ɔ k,0
{dut}stemmen,s t ɛ m ə n,0
{dut}stemming,s t ɛ m ɪ ŋ,0
{dut}stemt,s t ɛ m t,0
{dut}stemwijzer,s t ɛ m ʋ ɛ i̯ z ə r,0
{dut}stengel,s t ɛ ŋ ə l,0
{dut}step,s t ɛ p,0
{dut}ster,s t ɛ r,0
{dut}sterfbed,s t ɛ r f b ɛ t,0
{dut}sterfdag,s t ɛ r f d ɑ x,0
{dut}sterfte,s t ɛ r f t ə,0
{dut}sterk,s t ɛ r k,0
{dut}sterren,s t ɛ r ə n,0
{dut}sterrenkunde,s t ɛ r ə n k ʏ n d ə,0
{dut}sterven,s t ɛ r v ə n,0
{dut}steunen,s t øː n ə n,0
{dut}steven,s t eː v ə n,0
{dut}stevens,s t eː v ə n s,0
{dut}stiekem,s t i k ə m,0
{dut}stier,s t iː r,0
{dut}stijgen,s t ɛ i̯ ɣ ə n,0
{dut}stijn,s t ɛ i̯ n,0
{dut}stijve,s t ɛ i v ə,0
{dut}stilleven,s t ɪ l l eː v ə n,0
{dut}stilstand,s t ɪ l s t ɑ n t,0
{dut}stilte,k ɪ l t ə,0
{dut}stilzwijgen,s t ɪ l z ʋ ɛ i̯ ɣ ə n,0
{dut}stimulans,s t i m y l ɑ n s,0
{dut}stins,s t ɪ n s,0
{dut}stockholm,s t ɔ k ɦ ɔ l m,0
{dut}stoel,s t u l,0
{dut}stoelen,s t u l ə n,0
{dut}stoep,s t u p,0
{dut}stoepa,s t u p aː,0
{dut}stoeterij,s t u t ə r ɛ i̯,0
{dut}stof,s t ɔ f,0
{dut}stoffen,s t ɔ f ə n,0
{dut}stofvrij,s t ɔ f r ɛ i̯,0
{dut}stofwisseling,s t ɔ f ʋ ɪ s ə l ɪ ŋ,0
{dut}stofwolk,s t ɔ f ʋ ɔ l k,0
{dut}stofzuiger,s t ɔ f s œ y̯ ɣ ə r,0
{dut}stok,s t ɔ k,0
{dut}stokbrood,s t ɔ k b r oː t,0
{dut}stoken,s t oː k ə n,0
{dut}stol,s t ɔ l,0
{dut}stollen,s t ɔ l ə n,0
{dut}stom,s t ɔ m,0
{dut}stomen,s t oː m ə n,0
{dut}stomerij,s t oː m ə r ɛ i̯,0
{dut}stomp,s t ɔ m p,0
{dut}stond,s t ɔ n t,0
{dut}stookolie,s t oː k oː l i,0
{dut}stoom,s t oː m,0
{dut}stoombad,s t oː m b ɑ t,0
{dut}stoomboot,s t oː m b oː t,0
{dut}stoomgemaal,s t oː m ɣ ə m aː l,0
{dut}stoomturbine,s t oː m t ʏ r b i n ə,0
{dut}stop,s t ɔ p,0
{dut}stopcontact,s t ɔ p k ɔ n t ɑ k t,0
{dut}stoplicht,s t ɔ p l ɪ x t,0
{dut}storen,s t oː r ə n,0
{dut}storing,s t oː r ɪ ŋ,0
{dut}stork,s t ɔ r k,0
{dut}storm,s t ɔ r m,0
{dut}stormachtig,s t ɔ r m ɑ x t ə x,0
{dut}stormbandpinguïn,s t ɔ r m b ɑ n t p ɪ ŋ ɡ ʋ ɪ n,0
{dut}stort,s t ɔ r t,0
{dut}storten,s t ɔ r t ə n,0
{dut}storting,s t ɔ r t ɪ ŋ,0
{dut}stoten,s t oː t ə n,0
{dut}stout,s t ɑ u̯ t,0
{dut}straaljager,s t r aː l j aː ɣ ə r,0
{dut}straalvinnige,s t r aː l v ɪ n ə ɣ ə,0
{dut}straat,s t r aː t,0
{dut}straatnaam,s t r aː t n aː m,0
{dut}straatsburg,s t r aː t s b ʏ r x,0
{dut}strafbaar,s t r ɑ f b aː r,0
{dut}straffen,s t r ɑ f ə n,0
{dut}strafkamp,s t r ɑ f k ɑ m p,0
{dut}strafrecht,s t r ɑ f r ɛ x t,0
{dut}strafschop,s t r ɑ f s x ɔ p,0
{dut}strafstudie,s t r ɑ f s t y d i,0
{dut}strak,s t r ɑ k,0
{dut}stralen,s t r aː l ə n,0
{dut}strandpaviljoen,s t r ɑ n t p aː v ɪ l j u n,0
{dut}stream,s t r iː m,0
{dut}streek,s t r eː k,0
{dut}streep,s t r eː p,0
{dut}strekken,s t r ɛ k ə n,0
{dut}streng,s t r ɛ ŋ,0
{dut}strepen,s t r eː p ə n,0
{dut}streven,s t r eː v ə n,0
{dut}striep,s t r i p,0
{dut}strijden,s t r ɛ i̯ d ə n,0
{dut}strijdtoneel,s t r ɛ i̯ t oː n eː l,0
{dut}strijken,s t r ɛ i̯ k ə n,0
{dut}stripboek,s t r ɪ p b u k,0
{dut}stripfiguur,s t r ɪ p f i ɣ yː r,0
{dut}strippenkaart,s t r ɪ p ə n k aː r t,0
{dut}stromen,s t r oː m ə n,0
{dut}stront,s t r ɔ n t,0
{dut}strontium,s t r ɔ n t s i ʏ m,0
{dut}strooien,s t r oː i̯ ə n,0
{dut}strook,s t r oː k,0
{dut}stroom,s t r oː m,0
{dut}stroop,s t r oː p,0
{dut}strop,s t r ɔ p,0
{dut}stropen,s t r oː p ə n,0
{dut}stropop,s t r oː p ɔ p,0
{dut}strot,s t r ɔ t,0
{dut}structuur,s t r ʏ k t y r,0
{dut}struikelen,s t r œ y̯ k ə l ə n,0
{dut}studeerkamer,s t y d eː r k aː m ə r,0
{dut}studeren,s t y d eː r ə n,0
{dut}studie,s t y d i,0
{dut}studio,s t y d i oː,0
{dut}stug,s t ʏ x,0
{dut}stuifsneeuw,s t œ y̯ f s n eː u̯,0
{dut}stuk,s t ʏ k,0
{dut}sturen,s t y r ə n,0
{dut}stuur,s t y r,0
{dut}stuurbekrachtiging,s t yː r b ə k r ɑ x t ə ɣ ɪ ŋ,0
{dut}stuurhut,s t yː r ɦ ʏ t,0
{dut}stuurwiel,s t yː r ʋ i l,0
{dut}stylus,s t i l ʏ s,0
{dut}substantie,s ʏ b s t ɑ n s i,0
{dut}sudderen,s ʏ d ə r ə n,0
{dut}sufferd,s ʏ f ə r t,0
{dut}suiker,s œ y̯ k ə r,0
{dut}suikerpatiënt,s œ y̯ k ə r p aː ʃ ɛ n t,0
{dut}suikerziekte,s œ y̯ k ə r z i k t ə,0
{dut}sultan,s ʏ l t ɑ n,0
{dut}sumatra,s y m aː t r aː,0
{dut}superheld,s y p ə r ɦ ɛ l t,0
{dut}superieur,s y p eː r i øː r,0
{dut}supermarkt,s y p ə r m ɑ r k t,0
{dut}supplement,s ʏ p l ə m ɛ n t,0
{dut}suppletie,s ʏ p l eː t s i,0
{dut}supporter,s ʏ p ɔ r t ə r,0
{dut}supporters,s ʏ p ɔ r t ə r s,0
{dut}surinaams,s y r i n aː m s,0
{dut}suriname,s y r i n aː m ə,0
{dut}surinamer,s y r i n aː m ə r,0
{dut}surprise,s ʏ r p r iː z ə,0
{dut}sushi,s u ʃ i,0
{dut}suspensie,s ʏ s p ɛ n s i,0
{dut}sven,s ʋ ɛ n,0
{dut}swingen,s ʋ ɪ ŋ ə n,0
{dut}symboliek,s ɪ m b oː l i k,0
{dut}symbool,s ɪ m b oː l,0
{dut}synagoge,s i n aː ɣ oː ɣ ə,0
{dut}syndroom,s ɪ n d r oː m,0
{dut}synthese,s ɪ n t eː z ə,0
{dut}synthetisch,s ɪ n t eː t i s,0
{dut}syrinx,s iː r ɪ ŋ k s,0
{dut}taak,t aː k,0
{dut}taakstraf,t aː k s t r ɑ f,0
{dut}taal,t aː l,0
{dut}taalfilosofie,t aː l f i l oː s oː f i,0
{dut}taalgebied,t aː l ɣ ə b i t,0
{dut}taalgrens,t aː l ɣ r ɛ n s,0
{dut}taalwetenschap,t aː l ʋ eː t ə n s x ɑ p,0
{dut}tabak,t aː b ɑ k,0
{dut}tabblad,t ɑ b l ɑ t,0
{dut}tabel,t aː b ɛ l,0
{dut}taboe,t aː b u,0
{dut}tachtig,t ɑ x t ə x,0
{dut}tafel,t aː f ə l,0
{dut}tafeltennis,t aː f ə l t ɛ n ɪ s,0
{dut}tafelzilver,t aː f ə l z ɪ l v ə r,0
{dut}taille,t ɑ j ə,0
{dut}tak,t ɑ k,0
{dut}taken,t aː k ə n,0
{dut}taks,t ɑ k s,0
{dut}talen,t aː l ə n,0
{dut}talent,t aː l ɛ n t,0
{dut}tam,t ɑ m,0
{dut}tamboer,t ɑ m b uː r,0
{dut}tamelijk,t aː m ə l ə k,0
{dut}tamil,t aː m i l,0
{dut}tand,t ɑ n t,0
{dut}tandarts,t ɑ n d ɑ r t s,0
{dut}tandem,t ɑ n d ɛ m,0
{dut}tanden,t ɑ n d ə n,0
{dut}tandheelkunde,t ɑ n t ɦ eː l k ʏ n d ə,0
{dut}tandpasta,t ɑ n t p ɑ s t aː,0
{dut}tandplak,t ɑ n t p l ɑ k,0
{dut}tandsteen,t ɑ n t s t eː n,0
{dut}tandvlees,t ɑ n t f l eː s,0
{dut}tang,t ɑ ŋ,0
{dut}tango,t ɑ ŋ ɡ oː,0
{dut}tanker,t ɛ ŋ k ə r,0
{dut}tante,t ɑ n t ə,0
{dut}tap,t ɑ p,0
{dut}tapijt,t aː p ɛ i̯ t,0
{dut}tapir,t aː p i r,0
{dut}tarief,t aː r i f,0
{dut}tas,t ɑ s,0
{dut}tatoeëren,t ɑ t u eː r ə n,0
{dut}taugé,t ɑ u̯ ɡ eː,0
{dut}taxi,t ɑ k s i,0
{dut}te,t ə,0
{dut}team,t iː m,0
{dut}teamwerk,t iː m ʋ ɛ r k,0
{dut}technicus,t ɛ x n i k ʏ s,0
{dut}teef,t eː f,0
{dut}teelt,t eː l t,0
{dut}teen,t eː n,0
{dut}tegelen,t eː ɣ ə l ə n,0
{dut}tegen,t eː ɣ ə n,0
{dut}tegenaan,t eː ɣ ə n aː n,0
{dut}tegenaanval,t eː ɣ ə n aː n v ɑ l,0
{dut}tegengif,t eː ɣ ə n ɣ ɪ f,0
{dut}tegenover,t eː ɣ ə n oː v ə r,0
{dut}tegenovergestelde,t eː ɣ ə n oː v ə r ɣ ə s t ɛ l d ə,0
{dut}tegenpartij,t eː ɣ ə n p ɑ r t ɛ i̯,0
{dut}tegenspeler,t eː ɣ ə n s p eː l ə r,0
{dut}tegenspoed,t eː ɣ ə n s p u t,0
{dut}tegenwerpen,t eː ɣ ə n ʋ ɛ r p ə n,0
{dut}tegenwicht,t eː ɣ ə n ʋ ɪ x t,0
{dut}tehuis,t ə ɦ œ y̯ s,0
{dut}tekenaar,t eː k ə n aː r,0
{dut}tekenen,t eː k ə n ə n,0
{dut}tekenfilm,t eː k ə n f ɪ l m,0
{dut}tekort,t ə k ɔ r t,0
{dut}tekst,t ɛ k s t,0
{dut}telefonisch,t eː l ə f oː n i s,0
{dut}telefoon,t eː l ə f oː n,0
{dut}telefoongesprek,t eː l ə f oː n ɣ ə s p r ɛ k,0
{dut}telefoongids,t eː l ə f oː n ɣ ɪ t s,0
{dut}telefoonnummer,t eː l ə f oː n ʏ m ə r,0
{dut}telegraaf,t eː l ə ɣ r aː f,0
{dut}telegram,t eː l ə ɡ r ɑ m,0
{dut}telen,t eː l ə n,0
{dut}teletekst,t eː l ə t ɛ k s t,0
{dut}teleurstellen,t ə l øː r s t ɛ l ə n,0
{dut}televisie,t eː l ə v i z i,0
{dut}telg,t ɛ l x,0
{dut}tempel,t ɛ m p ə l,0
{dut}tempelman,t ɛ m p ə l m ɑ n,0
{dut}temperatuur,t ɛ m p ə r aː t yː r,0
{dut}ten,t ɛ n,0
{dut}tenach,t ə n ɑ x,0
{dut}teneinde,t ɛ n ɛ i̯ n d ə,0
{dut}tenen,t eː n ə n,0
{dut}tennis,t ɛ n ə s,0
{dut}tennisbaan,t ɛ n ə s b aː n,0
{dut}tennissen,t ɛ n ɪ s ə n,0
{dut}tennisser,t ɛ n ɪ s ə r,0
{dut}tent,t ɛ n t,0
{dut}tepel,t eː p ə l,0
{dut}terdege,t ɛ r d eː ɣ ə,0
{dut}terechtstelling,t ə r ɛ x t s t ɛ l ɪ ŋ,0
{dut}terloops,t ɛ r l oː p s,0
{dut}termen,t ɛ r m ə n,0
{dut}territorium,t ɛ r ɪ t oː r i ʏ m,0
{dut}terrorisme,t ɛ r ɔ r ɪ s m ə,0
{dut}terschelling,t ɛ r s x ɛ l ɪ ŋ,0
{dut}teruggaan,t ə r ʏ x aː n,0
{dut}test,t ɛ s t,0
{dut}testament,t ɛ s t a m ɛ n t,0
{dut}teug,t øː x,0
{dut}teun,t øː n,0
{dut}teveel,t ə v eː l,0
{dut}teweegbrengen,t ə ʋ eː x b r ɛ ŋ ə n,0
{dut}texas,t ɛ k s ɑ s,0
{dut}texel,t ɛ s ə l,0
{dut}thai,t ɑ i̯,0
{dut}thailand,t ɑ i l ɑ n t,0
{dut}thans,t ɑ n s,0
{dut}theater,t eː j aː t ə r,0
{dut}thee,t eː,0
{dut}theetuin,t eː t œ y̯ n,0
{dut}theo,t eː j oː,0
{dut}theorie,t eː oː r i,0
{dut}thermodynamisch,t ɛ r m oː d i n aː m i s,0
{dut}thomas,t oː m ɑ s,0
{dut}thorn,t ɔ r n,0
{dut}thuis,t œ y̯ s,0
{dut}thuisfront,t œ y̯ s f r ɔ n t,0
{dut}thuisgevoel,t œ y̯ s x ə v u l,0
{dut}thuiskomst,t œ y̯ s k ɔ m s t,0
{dut}ticket,t ɪ k ə t,0
{dut}tiel,t i l,0
{dut}tien,t i n,0
{dut}tiende,t i n d ə,0
{dut}tienjarig,t i n j aː r ə x,0
{dut}tij,t ɛ i̯,0
{dut}tijd,t ɛ i̯ t,0
{dut}tijdens,t ɛ i̯ d ə n s,0
{dut}tijdgenoot,t ɛ i̯ t x ə n oː t,0
{dut}tijdperk,t ɛ i̯ t p ɛ r k,0
{dut}tijdschema,t ɛ i̯ t s x eː m aː,0
{dut}tijdschrift,t ɛ i̯ t s x r ɪ f t,0
{dut}tijdsduur,t ɛ i̯ t s d yː r,0
{dut}tijdstip,t ɛ i̯ t s t ɪ p,0
{dut}tikken,t ɪ k ə n,0
{dut}tilburg,t ɪ l b ʏ r x,0
{dut}tim,t ɪ m,0
{dut}timing,t ɑ i̯ m ɪ ŋ,0
{dut}timmer,t ɪ m ə r,0
{dut}timmeren,t ɪ m ə r ə n,0
{dut}timmerman,t ɪ m ə r m ɑ n,0
{dut}tin,t ɪ n,0
{dut}tintelfris,t ɪ n t ə l f r ɪ s,0
{dut}tobben,t ɔ b ə n,0
{dut}toch,t ɔ x,0
{dut}tocht,t ɔ x t,0
{dut}tochtgenoot,t ɔ x t x ə n oː t,0
{dut}toe,t u,0
{dut}toekan,t u k ɑ n,0
{dut}toekomst,t u k ɔ m s t,0
{dut}toekomstige,t u k ɔ m s t ə ɣ ə,0
{dut}toendra,t u n d r aː,0
{dut}toenemen,t u n eː m ə n,0
{dut}toeren,t uː r ə n,0
{dut}toerisme,t u r ɪ s m ə,0
{dut}toerist,t u r ɪ s t,0
{dut}toeslaan,t u s l aː n,0
{dut}toeslag,t u s l ɑ x,0
{dut}toespraak,t u s p r aː k,0
{dut}toetreding,t u t r eː d ɪ ŋ,0
{dut}toets,t u t s,0
{dut}toetsenbord,t u t s ə n b ɔ r t,0
{dut}toeval,t uː v ɑ l,0
{dut}toeven,t u v ə n,0
{dut}toevlucht,t u v l ʏ x t,0
{dut}toevluchtsoord,t u v l ʏ x t s oː r t,0
{dut}toevoegen,t u v u ɣ ə n,0
{dut}toewijding,t u ʋ ɛ i̯ d ɪ ŋ,0
{dut}toezicht,t u z ɪ x t,0
{dut}toilet,t ʋ aː l ɛ t,0
{dut}tokio,t oː k i j oː,0
{dut}toko,t oː k oː,0
{dut}tol,t ɔ l,0
{dut}tolheffing,t ɔ l ɦ ɛ f ɪ ŋ,0
{dut}tolhuis,t ɔ l ɦ œ y̯ s,0
{dut}tolken,t ɔ l k ə n,0
{dut}tolweg,t ɔ l ʋ ɛ x,0
{dut}tomaat,t oː m aː t,0
{dut}tomatensaus,t oː m aː t ə n s ɑ u̯ s,0
{dut}ton,t ɔ n,0
{dut}toneel,t oː n eː l,0
{dut}toneelspeler,t oː n eː l s p eː l ə r,0
{dut}tonen,t oː n ə n,0
{dut}tong,t ɔ ŋ,0
{dut}tongen,t ɔ ŋ ə n,0
{dut}toog,t oː x,0
{dut}tool,t uː l,0
{dut}toon,t oː n,0
{dut}toonbank,t oː n b ɑ ŋ k,0
{dut}toonbeeld,t oː n b eː l t,0
{dut}toonsoort,t oː n s oː r t,0
{dut}topless,t ɔ p l ə s,0
{dut}topman,t ɔ p m ɑ n,0
{dut}topoi,t o p ɔ ɪ,0
{dut}topper,t ɔ p ə r,0
{dut}topprioriteit,t ɔ p p r i oː r i t ɛ i̯ t,0
{dut}topscoorder,t ɔ p s k oː r d ə r,0
{dut}tora,t oː r aː,0
{dut}torsen,t ɔ r s ə n,0
{dut}tosti,t ɔ s t i,0
{dut}tot,t ɔ t,0
{dut}totdat,t ɔ t d ɑ t,0
{dut}touw,t ɑ u̯,0
{dut}toveren,t oː v ə r ə n,0
{dut}toverspreuk,t oː v ə r s p r øː k,0
{dut}traag,t r aː x,0
{dut}trachten,t r ɑ x t ə n,0
{dut}traditie,t r aː d i t s i,0
{dut}traditiegetrouw,t r aː d i t s i ɣ ə t r ɑ u̯,0
{dut}tragisch,t r aː ɣ i s,0
{dut}tragische,t r aː ɣ i s ə,0
{dut}training,t r eː n ɪ ŋ,0
{dut}transformatie,t r ɑ n s f ɔ r m aː t s i,0
{dut}trap,t r ɑ p,0
{dut}trappen,t r ɑ p ə n,0
{dut}trechter,t r ɛ x t ə r,0
{dut}trede,t r eː d ə,0
{dut}treden,t r eː d ə n,0
{dut}tree,t r eː,0
{dut}treffen,t r ɛ f ə n,0
{dut}treffer,t r ɛ f ə r,0
{dut}trein,t r ɛ i̯ n,0
{dut}trek,t r ɛ k,0
{dut}trekhaak,t r ɛ k ɦ aː k,0
{dut}trend,t r ɛ n t,0
{dut}treur,t r øː r,0
{dut}trijntje,t r ɛ i̯ n j t j ə,0
{dut}trillen,t r ɪ l ə n,0
{dut}trilling,t r ɪ l ɪ ŋ,0
{dut}triton,t r i t ɔ n,0
{dut}troef,t r u f,0
{dut}troep,t r u p,0
{dut}troeteldier,t r u t ə l d iː r,0
{dut}trok,t r ɔ k,0
{dut}trollen,t r ɔ l ə n,0
{dut}trombone,t r ɔ m b ɔː n ə,0
{dut}trombose,t r ɔ m b oː z ə,0
{dut}tromp,t r ɔ m p,0
{dut}trompet,t r ɔ m p ɛ t,0
{dut}trompetter,t r ɔ m p ɛ t ə r,0
{dut}troon,t r oː n,0
{dut}troonsafstand,t r oː n s ɑ f s t ɑ n t,0
{dut}troost,t r oː s t,0
{dut}trossen,t r ɔ s ə n,0
{dut}trouw,t r ɑ u̯,0
{dut}trouwen,t r ɑ u̯ ə n,0
{dut}truc,t r y k,0
{dut}trui,t r œ y̯,0
{dut}tsaar,t s aː r,0
{dut}tsarina,t s aː r i n aː,0
{dut}tsjechië,t ʃ ɛ x i j ə,0
{dut}tsunami,t s u n aː m i,0
{dut}tuig,t œ y̯ x,0
{dut}tuigleer,t œ y̯ x l eː r,0
{dut}tuinbouw,t œ y̯ n b ɑ u̯,0
{dut}tuinen,t œ y̯ n ə n,0
{dut}tuinkers,t œ y̯ ŋ k ɛ r s,0
{dut}tuinman,t œ y̯ n m ɑ n,0
{dut}tulp,t ʏ l p,0
{dut}tumor,t y m ɔ r,0
{dut}tuniek,t y n i k,0
{dut}tunnel,t ʏ n ə l,0
{dut}turbulentie,t ʏ r b y l ɛ n s i,0
{dut}tureluur,t yː r ə l yː r,0
{dut}turijn,t y r ɛ i̯ n,0
{dut}tussen,t ʏ s ə n,0
{dut}tussenruimtetjes,t ʏ s ə n r œ y̯ m t ə t j ə s,0
{dut}tussenstop,t ʏ s ə n s t ɔ p,0
{dut}twaalf,t ʋ aː l ə f,0
{dut}twaalfde,t ʋ aː l f d ə,0
{dut}twee,t ʋ eː,0
{dut}tweede,t ʋ eː d ə,0
{dut}tweedejaars,t ʋ eː d ə j aː r s,0
{dut}tweehonderd,t ʋ eː ɦ ɔ n d ə r t,0
{dut}tweepersoonsbed,t ʋ eː p ɛ r s oː n s b ɛ t,0
{dut}twente,t ʋ ɛ n t ə,0
{dut}twijfel,t ʋ ɛ i̯ f ə l,0
{dut}twijfelen,t ʋ ɛ i̯ f ə l ə n,0
{dut}twintig,t ʋ ɪ n t ə x,0
{dut}twintigste,t ʋ ɪ n t ə x s t ə,0
{dut}twisten,t ʋ ɪ s t ə n,0
{dut}typen,t i p ə n,0
{dut}typesoort,t i p ə s oː r t,0
{dut}typisch,t i p i s,0
{dut}ui,œ y̯,0
{dut}uil,œ y̯ l,0
{dut}uit,œ y̯ t,0
{dut}uitbarsting,œ y̯ t b ɑ r s t ɪ ŋ,0
{dut}uitblijven,œ y̯ d b l ɛ i̯ v ə n,0
{dut}uitbraak,œ y̯ t b r aː k,0
{dut}uitbreiding,œ y̯ t b r ɛ i̯ d ɪ ŋ,0
{dut}uitbreidingspakket,œ y̯ t b r ɛ i̯ d ɪ ŋ s p ɑ k ɛ t,0
{dut}uitbuiten,œ y̯ t b œ y̯ t ə n,0
{dut}uitbuiting,œ y̯ t b œ y̯ t ɪ ŋ,0
{dut}uitdaging,œ y̯ t d aː ɣ ɪ ŋ,0
{dut}uitdragen,œ y̯ d r aː ɣ ə n,0
{dut}uitdrukken,œ y̯ d r ʏ k ə n,0
{dut}uitdrukking,œ y̯ t d r ʏ k ɪ ŋ,0
{dut}uitdunnen,œ y̯ d ʏ n ə n,0
{dut}uiterst,œ y̯ t ə r s t,0
{dut}uiterwaard,œ y̯ t ə r ʋ aː r t,0
{dut}uitgebaat,œ y̯ t x ə b aː t,0
{dut}uitgedrukt,œ y̯ t x ə d r ʏ k t,0
{dut}uitgekookt,œ y̯ t x ə k oː k t,0
{dut}uitgeleverd,œ y̯ t x ə l eː v ə r t,0
{dut}uitgescheiden,œ y̯ t x ə s x ɛ i̯ d ə n,0
{dut}uitgesproken,œ y̯ t x ə s p r oː k ə n,0
{dut}uitgestoken,œ y̯ t x ə s t oː k ə n,0
{dut}uitgeven,œ y̯ t ɣ eː v ə n,0
{dut}uitgever,œ y̯ t x eː v ə r,0
{dut}uitgeverij,œ y̯ t x eː v ə r ɛ i̯,0
{dut}uitgezet,œ y̯ t x ə z ɛ t,0
{dut}uitgroeien,œ y̯ t ɣ r u i̯ ə n,0
{dut}uithangbord,œ y̯ t ɦ ɑ ŋ b ɔ r t,0
{dut}uithoek,œ y̯ t ɦ u k,0
{dut}uiting,œ y̯ t ɪ ŋ,0
{dut}uitkering,œ y̯ t k eː r ɪ ŋ,0
{dut}uitkijk,œ y̯ t k ɛ i̯ k,0
{dut}uitkomen,œ y̯ t k oː m ə n,0
{dut}uitkomst,œ y̯ t k ɔ m s t,0
{dut}uitleg,œ y̯ t l ɛ x,0
{dut}uitleggen,œ y̯ t l ɛ ɣ ə n,0
{dut}uitloper,œ y̯ t l oː p ə r,0
{dut}uitmaken,œ y̯ t m aː k ə n,0
{dut}uitnodiging,œ y̯ t n oː d ə ɣ ɪ ŋ,0
{dut}uitpakken,œ y̯ t p ɑ k ə n,0
{dut}uitrekenen,œ y̯ t r eː k ə n ə n,0
{dut}uitscheiden,œ y̯ t s x ɛ i̯ d ə n,0
{dut}uitslag,œ y̯ t s l ɑ x,0
{dut}uitspraak,œ y̯ t s p r aː k,0
{dut}uitstapje,œ y̯ t s t ɑ p j ə,0
{dut}uitstekende,œ y̯ t s t eː k ə n d ə,0
