merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{fre}règles,ʁ ɛ ɡ l,0,règles,0
{fre}règne,ʁ ɛ ɲ,0,règne,0
{fre}réactivé,ʁ e a k t i v e,0,réactivé,0
{fre}réalisateur,ʁ e a l i z a t œ ʁ,0,réalisateur,0
{fre}réalisatrice,ʁ e a l i z a t ʁ i s,0,réalisatrice,0
{fre}réaliser,ʁ e a l i z e,0,réaliser,0
{fre}réaliste,ʁ e a l i s t,0,réaliste,0
{fre}réalité,ʁ e a l i t e,0,réalité,0
{fre}réalités,ʁ e a l i t e,0,réalités,0
{fre}réaménagent,ʁ e a m e n a ʒ,0,réaménagent,0
{fre}réarmâmes,ʁ e a ʁ m ɑ m,0,réarmâmes,0
{fre}récemment,ʁ e s a m ɑ̃,0,récemment,0
{fre}récent,ʁ e s ɑ̃,0,récent,0
{fre}réception,ʁ e s ɛ p s j ɔ̃,0,réception,0
{fre}récif,ʁ e s i f,0,récif,0
{fre}réciproque,ʁ e s i p ʁ ɔ k,0,réciproque,0
{fre}récit,ʁ e s i,0,récit,0
{fre}récital,ʁ e s i t a l,0,récital,0
{fre}réclame,ʁ e k l a m,0,réclame,0
{fre}réclamer,ʁ e k l a m e,0,réclamer,0
{fre}récolte,ʁ e k ɔ l t,0,récolte,0
{fre}récolter,ʁ e k ɔ l t e,0,récolter,0
{fre}récupération,ʁ e k y p e ʁ a s j ɔ̃,0,récupération,0
{fre}récurant,ʁ e k y ʁ ɑ̃,0,récurant,0
{fre}récurrent,ʁ e k y ʁ ɑ̃,0,récurrent,0
{fre}rédaction,ʁ e d a k s j ɔ̃,0,rédaction,0
{fre}rédactrice,ʁ e d a k t ʁ i s,0,rédactrice,0
{fre}rédiger,ʁ e d i ʒ e,0,rédiger,0
{fre}réduction,ʁ e d y k s j ɔ̃,0,réduction,0
{fre}réduire,ʁ e d ɥ i ʁ,0,réduire,0
{fre}réduit,ʁ e d ɥ i,0,réduit,0
{fre}réel,ʁ e ɛ l,0,réel,0
{fre}réellement,ʁ e ɛ l m ɑ̃,0,réellement,0
{fre}réenchérissiez,ʁ e ɑ̃ ʃ e ʁ i s j e,0,réenchérissiez,0
{fre}réexaminé,ʁ e ɛ ɡ z a m i n e,0,réexaminé,0
{fre}réfection,ʁ e f ɛ k s j ɔ̃,0,réfection,0
{fre}réfectoire,ʁ e f ɛ k t w a ʁ,0,réfectoire,0
{fre}réflexion,ʁ e f l ɛ k s j ɔ̃,0,réflexion,0
{fre}réfléchi,ʁ e f l e ʃ i,0,réfléchi,0
{fre}réfléchir,ʁ e f l e ʃ i ʁ,0,réfléchir,0
{fre}réfréner,ʁ e f ʁ e n e,0,réfréner,0
{fre}réfugier,ʁ e f y ʒ j e,0,réfugier,0
{fre}réfugié,ʁ e f y ʒ j e,0,réfugié,0
{fre}régie,ʁ e ʒ i,0,régie,0
{fre}régime,ʁ e ʒ i m,0,régime,0
{fre}région,ʁ e ʒ j ɔ̃,0,région,0
{fre}régional,ʁ e ʒ j ɔ n a l,0,régional,0
{fre}régionales,ʁ e ʒ j ɔ n a l,0,régionales,0
{fre}régionaux,ʁ e ʒ j ɔ n o,0,régionaux,0
{fre}régis,ʁ e ʒ i s,0,régis,0
{fre}réglementaire,ʁ ɛ ɡ l ə m ɑ̃ t ɛ ʁ,0,réglementaire,0
{fre}réglementer,ʁ ɛ ɡ l ə m ɑ̃ t e,0,réglementer,0
{fre}régler,ʁ e ɡ l e,0,régler,0
{fre}régner,ʁ e ɲ e,0,régner,0
{fre}régresse,ʁ e ɡ ʁ ɛ s,0,régresse,0
{fre}réguler,ʁ e ɡ y l e,0,réguler,0
{fre}régulier,ʁ e ɡ y l j e,0,régulier,0
{fre}régulièrement,ʁ e ɡ y l j ɛ ʁ m ɑ̃,0,régulièrement,0
{fre}réinitialiser,ʁ e i n i s j a l i z e,0,réinitialiser,0
{fre}réislamisas,ʁ e i s l a m i z ɑ,0,réislamisas,0
{fre}rémunération,ʁ e m y n e ʁ a s j ɔ̃,0,rémunération,0
{fre}rémunérer,ʁ e m y n e ʁ e,0,rémunérer,0
{fre}rémy,ʁ e m i,0,rémy,0
{fre}réouverture,ʁ e u v ɛ ʁ t y ʁ,0,réouverture,0
{fre}répandre,ʁ e p ɑ̃ d ʁ,0,répandre,0
{fre}répandu,ʁ e p ɑ̃ d y,0,répandu,0
{fre}répartie,ʁ e p a ʁ t i,0,répartie,0
{fre}répartir,ʁ e p a ʁ t i ʁ,0,répartir,0
{fre}répartition,ʁ e p a ʁ t i s j ɔ̃,0,répartition,0
{fre}répercussion,ʁ e p ɛ ʁ k y s j ɔ̃,0,répercussion,0
{fre}répercuter,ʁ e p ɛ ʁ k y t e,0,répercuter,0
{fre}répit,ʁ e p i,0,répit,0
{fre}réplique,ʁ e p l i k,0,réplique,0
{fre}répliquer,ʁ e p l i k e,0,répliquer,0
{fre}répondeur,ʁ e p ɔ̃ d œ ʁ,0,répondeur,0
{fre}répondre,ʁ e p ɔ̃ d ʁ,0,répondre,0
{fre}réponse,ʁ e p ɔ̃ s,0,réponse,0
{fre}répression,ʁ e p ʁ ɛ s j ɔ̃,0,répression,0
{fre}réprimandes,ʁ e p ʁ i m ɑ̃ d,0,réprimandes,0
{fre}réprimer,ʁ e p ʁ i m e,0,réprimer,0
{fre}républicain,ʁ e p y b l i k ɛ̃,0,républicain,0
{fre}républicaine,ʁ e p y b l i k ɛ n,0,républicaine,0
{fre}républicaines,ʁ e p y b l i k ɛ n,0,républicaines,0
{fre}république,ʁ e p y b l i k,0,république,0
{fre}réputation,ʁ e p y t a s j ɔ̃,0,réputation,0
{fre}répéter,ʁ e p e t e,0,répéter,0
{fre}réquisitionnez,ʁ e k i z i s j ɔ n e,0,réquisitionnez,0
{fre}réseau,ʁ e z o,0,réseau,0
{fre}réserve,ʁ e z ɛ ʁ v,0,réserve,0
{fre}réserver,ʁ e z ɛ ʁ v e,0,réserver,0
{fre}réservoir,ʁ e z ɛ ʁ v w a ʁ,0,réservoir,0
{fre}résidence,ʁ e z i d ɑ̃ s,0,résidence,0
{fre}résidente,ʁ e z i d ɑ̃ t,0,résidente,0
{fre}résigné,ʁ e z i ɲ e,0,résigné,0
{fre}résille,ʁ e z i j,0,résille,0
{fre}résulter,ʁ e z y l t e,0,résulter,0
{fre}résumé,ʁ e z y m e,0,résumé,0
{fre}rétablissement,ʁ e t a b l i s m ɑ̃,0,rétablissement,0
{fre}rétention,ʁ e t ɑ̃ s j ɔ̃,0,rétention,0
{fre}réticence,ʁ e t i s ɑ̃ s,0,réticence,0
{fre}rétracter,ʁ e t ʁ a k t e,0,rétracter,0
{fre}réunion,ʁ e y n j ɔ̃,0,réunion,0
{fre}réunir,ʁ e y n i ʁ,0,réunir,0
{fre}réussi,ʁ e y s i,0,réussi,0
{fre}réussir,ʁ e y s i ʁ,0,réussir,0
{fre}réussites,ʁ e y s i t,0,réussites,0
{fre}réutilisions,ʁ e y t i l i z j ɔ̃,0,réutilisions,0
{fre}réveil,ʁ e v ɛ j,0,réveil,0
{fre}réveille,ʁ e v ɛ j,0,réveille,0
{fre}réveiller,ʁ e v ɛ j e,0,réveiller,0
{fre}réveillé,ʁ e v ɛ j e,0,réveillé,0
{fre}réviser,ʁ e v i z e,0,réviser,0
{fre}révolte,ʁ e v ɔ l t,0,révolte,0
{fre}révolution,ʁ e v ɔ l y s j ɔ̃,0,révolution,0
{fre}révolutionnaire,ʁ e v ɔ l y s j ɔ n ɛ ʁ,0,révolutionnaire,0
{fre}révélation,ʁ e v e l a s j ɔ̃,0,révélation,0
{fre}révéler,ʁ e v e l e,0,révéler,0
{fre}réédition,ʁ e e d i s j ɔ̃,0,réédition,0
{fre}rêveur,ʁ ɛ v œ ʁ,0,rêveur,0
{fre}sa,s a,0,sa,0
{fre}sabbatisas,s a b a t i z ɑ,0,sabbatisas,0
{fre}sabotage,s a b ɔ t a ʒ,0,sabotage,0
{fre}sabrina,s a b ʁ i n a,0,sabrina,0
{fre}sac,s a k,0,sac,0
{fre}sacerdoce,s a s ɛ ʁ d ɔ s,0,sacerdoce,0
{fre}sachant,s a ʃ ɑ̃,0,sachant,0
{fre}sache,s a ʃ,0,sache,0
{fre}sachet,s a ʃ ɛ,0,sachet,0
{fre}sacrifice,s a k ʁ i f i s,0,sacrifice,0
{fre}sacrifier,s a k ʁ i f j e,0,sacrifier,0
{fre}sadienne,s a d j ɛ n,0,sadienne,0
{fre}safari,s a f a ʁ i,0,safari,0
{fre}saga,s a ɡ a,0,saga,0
{fre}sage,s a ʒ,0,sage,0
{fre}sagesse,s a ʒ ɛ s,0,sagesse,0
{fre}sahara,s a a ʁ a,0,sahara,0
{fre}sahraoui,s a ʁ a w i,0,sahraoui,0
{fre}sahraouie,s a ʁ a w i,0,sahraouie,0
{fre}sain,s ɛ̃,0,sain,0
{fre}saint,s ɛ̃,0,saint,0
{fre}saintes,s ɛ̃ t,0,saintes,0
{fre}sais,s ɛ,0,sais,0
{fre}saisie,s ɛ z i,0,saisie,0
{fre}saisine,s ɛ z i n,0,saisine,0
{fre}sait,s ɛ,0,sait,0
{fre}sala,s a l a,0,sala,0
{fre}salade,s a l a d,0,salade,0
{fre}salaires,s a l ɛː ʁ,0,salaires,0
{fre}sale,s a l,0,sale,0
{fre}salle,s a l,0,salle,0
{fre}salon,s a l ɔ̃,0,salon,0
{fre}salonique,s a l ɔ n i k,0,salonique,0
{fre}saluer,s a l ɥ e,0,saluer,0
{fre}salut,s a l y,0,salut,0
{fre}salvador,s a l v a d ɔ ʁ,0,salvador,0
{fre}salve,s a l v,0,salve,0
{fre}salé,s a l e,0,salé,0
{fre}samba,s ɑ̃ b a,0,samba,0
{fre}samedi,s a m d i,0,samedi,0
{fre}samuel,s a m ɥ ɛ l,0,samuel,0
{fre}san,s a n,0,san,0
{fre}sanction,s ɑ̃ k s j ɔ̃,0,sanction,0
{fre}sanctuaire,s ɑ̃ k t ɥ ɛ ʁ,0,sanctuaire,0
{fre}sandrine,s ɑ̃ d ʁ i n,0,sandrine,0
{fre}sanglant,s ɑ̃ ɡ l ɑ̃,0,sanglant,0
{fre}santé,s ɑ̃ t e,0,santé,0
{fre}saoudien,s a u d j ɛ̃,0,saoudien,0
{fre}sapin,s a p ɛ̃,0,sapin,0
{fre}saragosse,s a ʁ a ɡ ɔ s,0,saragosse,0
{fre}sarah,s a ʁ a,0,sarah,0
{fre}sardinières,s a ʁ d i n j ɛ ʁ,0,sardinières,0
{fre}sarkozy,s a ʁ k ɔ z i,0,sarkozy,0
{fre}sarthe,s a ʁ t,0,sarthe,0
{fre}saskatchewan,s a s k a t ʃ ə w a n,0,saskatchewan,0
{fre}satisfaction,s a t i s f a k s j ɔ̃,0,satisfaction,0
{fre}satisfaire,s a t i s f ɛ ʁ,0,satisfaire,0
{fre}satisfaisant,s a t i s f ə z ɑ̃,0,satisfaisant,0
{fre}satisfait,s a t i s f ɛ,0,satisfait,0
{fre}saturasse,s a t y ʁ a s,0,saturasse,0
{fre}saturation,s a t y ʁ a s j ɔ̃,0,saturation,0
{fre}saturé,s a t y ʁ e,0,saturé,0
{fre}saucisson,s o s i s ɔ̃,0,saucisson,0
{fre}sauf,s o f,0,sauf,0
{fre}saumon,s o m ɔ̃,0,saumon,0
{fre}saut,s o,0,saut,0
{fre}saute,s o t,0,saute,0
{fre}sauter,s o t e,0,sauter,0
{fre}sauve,s o v,0,sauve,0
{fre}sauver,s o v e,0,sauver,0
{fre}sauvetage,s o v t a ʒ,0,sauvetage,0
{fre}sauveur,s o v œ ʁ,0,sauveur,0
{fre}savait,s a v ɛ,0,savait,0
{fre}savamment,s a v a m ɑ̃,0,savamment,0
{fre}save,s a v,0,save,0
{fre}savent,s a v,0,savent,0
{fre}saveur,s a v œ ʁ,0,saveur,0
{fre}savez,s a v e,0,savez,0
{fre}savoir,s a v w a ʁ,0,savoir,0
{fre}savoirs,s a v w a ʁ,0,savoirs,0
{fre}savons,s a v ɔ̃,0,savons,0
{fre}savoureux,s a v u ʁ ø,0,savoureux,0
{fre}scandale,s k ɑ̃ d a l,0,scandale,0
{fre}scandaleux,s k ɑ̃ d a l ø,0,scandaleux,0
{fre}scandalisé,s k ɑ̃ d a l i z e,0,scandalisé,0
{fre}scandinave,s k ɑ̃ d i n a v,0,scandinave,0
{fre}scandinavie,s k ɑ̃ d i n a v i,0,scandinavie,0
{fre}sceaux,s o,0,sceaux,0
{fre}sceptique,s ɛ p t i k,0,sceptique,0
{fre}schiste,ʃ i s t,0,schiste,0
{fre}schéma,ʃ e m a,0,schéma,0
{fre}scie,s i,0,scie,0
{fre}sciemment,s j a m ɑ̃,0,sciemment,0
{fre}scier,s j e,0,scier,0
{fre}scinder,s ɛ̃ d e,0,scinder,0
{fre}score,s k ɔ ʁ,0,score,0
{fre}scrupule,s k ʁ y p y l,0,scrupule,0
{fre}scrutin,s k ʁ y t ɛ̃,0,scrutin,0
{fre}sculptrice,s k y l t ʁ i s,0,sculptrice,0
{fre}sculpture,s k y l t y ʁ,0,sculpture,0
{fre}sculptures,s k y l t y ʁ,0,sculptures,0
{fre}scène,s ɛ n,0,scène,0
{fre}scénariste,s e n a ʁ i s t,0,scénariste,0
{fre}sdf,ɛ s d e ɛ f,0,sdf,0
{fre}se,s ə,0,se,0
{fre}seau,s o,0,seau,0
{fre}second,s ə ɡ ɔ̃,0,second,0
{fre}secondaire,s ə ɡ ɔ̃ d ɛ ʁ,0,secondaire,0
{fre}secouer,s ə k w e,0,secouer,0
{fre}secourir,s ə k u ʁ i ʁ,0,secourir,0
{fre}secours,s ə k u ʁ,0,secours,0
{fre}secousse,s ə k u s,0,secousse,0
{fre}secrets,s ə k ʁ ɛ,0,secrets,0
{fre}secteur,s ɛ k t œ ʁ,0,secteur,0
{fre}seguin,s ə ɡ ɛ̃,0,seguin,0
{fre}sein,s ɛ̃,0,sein,0
{fre}seinassiez,s ɛ n a s j e,0,seinassiez,0
{fre}seine,s ɛ n,0,seine,0
{fre}seins,s ɛ̃,0,seins,0
{fre}seize,s ɛ z,0,seize,0
{fre}seizième,s ɛ z j ɛ m,0,seizième,0
{fre}sel,s ɛ l,0,sel,0
{fre}selle,s ɛ l,0,selle,0
{fre}selon,s ə l ɔ̃,0,selon,0
{fre}sels,s ɛ l,0,sels,0
{fre}semblable,s ɑ̃ b l a b l,0,semblable,0
{fre}semence,s ə m ɑ̃ s,0,semence,0
{fre}semer,s ə m e,0,semer,0
{fre}semestre,s ə m ɛ s t ʁ,0,semestre,0
{fre}semis,s ə m i,0,semis,0
{fre}senior,s e n j ɔ ʁ,0,senior,0
{fre}sens,s ɑ̃ s,0,sens,0
{fre}sensation,s ɑ̃ s a s j ɔ̃,0,sensation,0
{fre}sensible,s ɑ̃ s i b l,0,sensible,0
{fre}sentant,s ɑ̃ t ɑ̃,0,sentant,0
{fre}sentence,s ɑ̃ t ɑ̃ s,0,sentence,0
{fre}senti,s ɑ̃ t i,0,senti,0
{fre}sentiers,s ɑ̃ t j e,0,sentiers,0
{fre}sentiment,s ɑ̃ t i m ɑ̃,0,sentiment,0
{fre}sentimentale,s ɑ̃ t i m ɑ̃ t a l,0,sentimentale,0
{fre}sentir,s ɑ̃ t i ʁ,0,sentir,0
{fre}septentrionale,s ɛ p t ɑ̃ t ʁ i j ɔ n a l,0,septentrionale,0
{fre}septique,s ɛ p t i k,0,septique,0
{fre}serbie,s ɛ ʁ b i,0,serbie,0
{fre}serein,s ə ʁ ɛ̃,0,serein,0
{fre}serge,s ɛ ʁ ʒ,0,serge,0
{fre}sergent,s ɛ ʁ ʒ ɑ̃,0,sergent,0
{fre}serin,s ə ʁ ɛ̃,0,serin,0
{fre}serment,s ɛ ʁ m ɑ̃,0,serment,0
{fre}serpe,s ɛ ʁ p,0,serpe,0
{fre}serra,s ɛ ʁ a,0,serra,0
{fre}serre,s ɛ ʁ,0,serre,0
{fre}serrée,s e ʁ e,0,serrée,0
{fre}serrés,s e ʁ e,0,serrés,0
{fre}sert,s ɛ ʁ,0,sert,0
{fre}serve,s ɛ ʁ v,0,serve,0
{fre}servent,s ɛ ʁ v,0,servent,0
{fre}serveur,s ɛ ʁ v œ ʁ,0,serveur,0
{fre}serveuse,s ɛ ʁ v ø z,0,serveuse,0
{fre}service,s ɛ ʁ v i s,0,service,0
{fre}servir,s ɛ ʁ v i ʁ,0,servir,0
{fre}session,s ɛ s j ɔ̃,0,session,0
{fre}seuil,s œ j,0,seuil,0
{fre}seul,s œ l,0,seul,0
{fre}seule,s œ l,0,seule,0
{fre}seulement,s œ l m ɑ̃,0,seulement,0
{fre}sevré,s ə v ʁ e,0,sevré,0
{fre}sexe,s ɛ k s,0,sexe,0
{fre}sexologie,s ɛ k s ɔ l ɔ ʒ i,0,sexologie,0
{fre}sexuel,s ɛ k s ɥ ɛ l,0,sexuel,0
{fre}sexuellement,s e k s ɥ ɛ l m ɑ̃,0,sexuellement,0
{fre}seyant,s ɛ j ɑ̃,0,seyant,0
{fre}sherbrooke,ʃ ɛ ʁ b ʁ u k,0,sherbrooke,0
{fre}short,ʃ ɔ ʁ t,0,short,0
{fre}si,s i,0,si,0
{fre}sied,s j e,0,sied,0
{fre}siemens,s i m ɛ n s,0,siemens,0
{fre}sien,s j ɛ̃,0,sien,0
{fre}siens,s j ɛ̃,0,siens,0
{fre}sieste,s j ɛ s t,0,sieste,0
{fre}sieur,s j œ ʁ,0,sieur,0
{fre}sifflet,s i f l ɛ,0,sifflet,0
{fre}signal,s i ɲ a l,0,signal,0
{fre}signalement,s i ɲ a l m ɑ̃,0,signalement,0
{fre}signaler,s i ɲ a l e,0,signaler,0
{fre}signalisation,s i ɲ a l i z a s j ɔ̃,0,signalisation,0
{fre}signalé,s i ɲ a l e,0,signalé,0
{fre}signature,s i ɲ a t y ʁ,0,signature,0
{fre}signe,s i ɲ,0,signe,0
{fre}signent,s i ɲ,0,signent,0
{fre}signer,s i ɲ e,0,signer,0
{fre}signes,s i ɲ,0,signes,0
{fre}signification,s i ɲ i f i k a s j ɔ̃,0,signification,0
{fre}significations,s i ɲ i f i k a s j ɔ̃,0,significations,0
{fre}silence,s i l ɑ̃ s,0,silence,0
{fre}silences,s i l ɑ̃ s,0,silences,0
{fre}silencieux,s i l ɑ̃ s j ø,0,silencieux,0
{fre}silhouette,s i l w ɛ t,0,silhouette,0
{fre}silice,s i l i s,0,silice,0
{fre}sillage,s i j a ʒ,0,sillage,0
{fre}simon,s i m ɔ̃,0,simon,0
{fre}simple,s ɛ̃ p l,0,simple,0
{fre}simplement,s ɛ̃ p l ə m ɑ̃,0,simplement,0
{fre}simplicité,s ɛ̃ p l i s i t e,0,simplicité,0
{fre}simultané,s i m y l t a n e,0,simultané,0
{fre}simultanément,s i m y l t a n e m ɑ̃,0,simultanément,0
{fre}sincère,s ɛ̃ s ɛ ʁ,0,sincère,0
{fre}sincèrement,s ɛ̃ s ɛ ʁ m ɑ̃,0,sincèrement,0
{fre}sincérité,s ɛ̃ s e ʁ i t e,0,sincérité,0
{fre}singapour,s ɛ̃ ɡ a p u ʁ,0,singapour,0
{fre}singer,s ɛ̃ ʒ e,0,singer,0
{fre}sinistre,s i n i s t ʁ,0,sinistre,0
{fre}sinistres,s i n i s t ʁ,0,sinistres,0
{fre}sinon,s i n ɔ̃,0,sinon,0
{fre}sinécure,s i n e k y ʁ,0,sinécure,0
{fre}sismique,s i s m i k,0,sismique,0
{fre}situer,s i t ɥ e,0,situer,0
{fre}sitôt,s i t o,0,sitôt,0
{fre}sixième,s i z j ɛ m,0,sixième,0
{fre}siècle,s j ɛ k l,0,siècle,0
{fre}siècles,s j ɛ k l,0,siècles,0
{fre}siège,s j ɛ ʒ,0,siège,0
{fre}ski,s k i,0,ski,0
{fre}skieur,s k i œ ʁ,0,skieur,0
{fre}slalom,s l a l ɔ m,0,slalom,0
{fre}slave,s l a v,0,slave,0
{fre}slip,s l i p,0,slip,0
{fre}slovaque,s l ɔ v a k,0,slovaque,0
{fre}slovaquie,s l ɔ v a k i,0,slovaquie,0
{fre}slovène,s l ɔ v ɛ n,0,slovène,0
{fre}slovénie,s l ɔ v e n i,0,slovénie,0
{fre}smartphone,s m a ʁ t f ɔ n,0,smartphone,0
{fre}smashasse,s m a ʃ a s,0,smashasse,0
{fre}smic,s m i k,0,smic,0
{fre}smith,s m i t,0,smith,0
{fre}sms,ɛ s ɛ m ɛ s,0,sms,0
{fre}soccer,s ɔ k œ ʁ,0,soccer,0
{fre}social,s ɔ s j a l,0,social,0
{fre}sociale,s ɔ s j a l,0,sociale,0
{fre}sociales,s ɔ s j a l,0,sociales,0
{fre}socialisassent,s ɔ s j a l i z a s,0,socialisassent,0
{fre}socialise,s ɔ s j a l i z,0,socialise,0
{fre}socialisme,s ɔ s j a l i z m,0,socialisme,0
{fre}sociaux,s ɔ s j o,0,sociaux,0
{fre}sociologie,s ɔ s j ɔ l ɔ ʒ i,0,sociologie,0
{fre}sociétaire,s ɔ s j e t ɛ ʁ,0,sociétaire,0
{fre}société,s ɔ s j e t e,0,société,0
{fre}sociétés,s ɔ s j e t e,0,sociétés,0
{fre}socle,s ɔ k l,0,socle,0
{fre}soda,s o d a,0,soda,0
{fre}soeur,s œ ʁ,0,soeur,0
{fre}sofia,s ɔ f j a,0,sofia,0
{fre}soft,s ɔ f t,0,soft,0
{fre}soie,s w a,0,soie,0
{fre}soigner,s w a ɲ e,0,soigner,0
{fre}soigneux,s w a ɲ ø,0,soigneux,0
{fre}soigné,s w a ɲ e,0,soigné,0
{fre}soin,s w ɛ̃,0,soin,0
{fre}soixante,s w a s ɑ̃ t,0,soixante,0
{fre}sol,s ɔ l,0,sol,0
{fre}solange,s ɔ l ɑ̃ ʒ,0,solange,0
{fre}solde,s ɔ l d,0,solde,0
{fre}soleil,s ɔ l ɛ j,0,soleil,0
{fre}solidaire,s ɔ l i d ɛ ʁ,0,solidaire,0
{fre}solidarité,s ɔ l i d a ʁ i t e,0,solidarité,0
{fre}solide,s ɔ l i d,0,solide,0
{fre}solitude,s ɔ l i t y d,0,solitude,0
{fre}solliciter,s ɔ l i s i t e,0,solliciter,0
{fre}solo,s ɔ l o,0,solo,0
{fre}solutionner,s ɔ l y s j ɔ n e,0,solutionner,0
{fre}solvabilité,s ɔ l v a b i l i t e,0,solvabilité,0
{fre}somalie,s ɔ m a l i,0,somalie,0
{fre}sombre,s ɔ̃ b ʁ,0,sombre,0
{fre}sombrer,s ɔ̃ b ʁ e,0,sombrer,0
{fre}sommaire,s ɔ m ɛ ʁ,0,sommaire,0
{fre}somme,s ɔ m,0,somme,0
{fre}sommeil,s ɔ m ɛ j,0,sommeil,0
{fre}sommes,s ɔ m,0,sommes,0
{fre}sommet,s ɔ m ɛ,0,sommet,0
{fre}somnolent,s ɔ m n ɔ l ɑ̃,0,somnolent,0
{fre}son,s ɔ̃,0,son,0
{fre}sonde,s ɔ̃ d,0,sonde,0
{fre}songe,s ɔ̃ ʒ,0,songe,0
{fre}sonia,s ɔ n j a,0,sonia,0
{fre}sonnette,s ɔ n ɛ t,0,sonnette,0
{fre}sonore,s ɔ n ɔ ʁ,0,sonore,0
{fre}sons,s ɔ̃,0,sons,0
{fre}sont,s ɔ̃,0,sont,0
{fre}sophie,s ɔ f i,0,sophie,0
{fre}sorcière,s ɔ ʁ s j ɛ ʁ,0,sorcière,0
{fre}sort,s ɔ ʁ,0,sort,0
{fre}sorte,s ɔ ʁ t,0,sorte,0
{fre}sortilèges,s ɔ ʁ t i l ɛ ʒ,0,sortilèges,0
{fre}sortir,s ɔ ʁ t i ʁ,0,sortir,0
{fre}sou,s u,0,sou,0
{fre}souche,s u ʃ,0,souche,0
{fre}souci,s u s i,0,souci,0
{fre}soucier,s u s j e,0,soucier,0
{fre}soudain,s u d ɛ̃,0,soudain,0
{fre}soudan,s u d ɑ̃,0,soudan,0
{fre}soudard,s u d a ʁ,0,soudard,0
{fre}soude,s u d,0,soude,0
{fre}souder,s u d e,0,souder,0
{fre}souffle,s u f l,0,souffle,0
{fre}souffler,s u f l e,0,souffler,0
{fre}soufflé,s u f l e,0,soufflé,0
{fre}souffrir,s u f ʁ i ʁ,0,souffrir,0
{fre}soufre,s u f ʁ,0,soufre,0
{fre}soulagement,s u l a ʒ m ɑ̃,0,soulagement,0
{fre}soulever,s u l v e,0,soulever,0
{fre}soulier,s u l j e,0,soulier,0
{fre}souligner,s u l i ɲ e,0,souligner,0
{fre}soumission,s u m i s j ɔ̃,0,soumission,0
{fre}soupapes,s u p a p,0,soupapes,0
{fre}soupe,s u p,0,soupe,0
{fre}souper,s u p e,0,souper,0
{fre}soupir,s u p i ʁ,0,soupir,0
{fre}souplesse,s u p l ɛ s,0,souplesse,0
{fre}soupçons,s u p s ɔ̃,0,soupçons,0
{fre}source,s u ʁ s,0,source,0
{fre}sourd,s u ʁ,0,sourd,0
{fre}sourde,s u ʁ d,0,sourde,0
{fre}sous,s u,0,sous,0
{fre}souscription,s u s k ʁ i p s j ɔ̃,0,souscription,0
{fre}soustraire,s u s t ʁ ɛ ʁ,0,soustraire,0
{fre}soutenir,s u t n i ʁ,0,soutenir,0
{fre}soutien,s u t j ɛ̃,0,soutien,0
{fre}souvent,s u v ɑ̃,0,souvent,0
{fre}souverain,s u v ʁ ɛ̃,0,souverain,0
{fre}souverainiste,s u v ʁ ɛ n i s t,0,souverainiste,0
{fre}spam,s p a m,0,spam,0
{fre}spartiate,s p a ʁ s j a t,0,spartiate,0
{fre}spectacle,s p ɛ k t a k l,0,spectacle,0
{fre}spectaculaire,s p ɛ k t a k y l ɛ ʁ,0,spectaculaire,0
{fre}spencer,s p ɛ n s ɛ ʁ,0,spencer,0
{fre}sperme,s p ɛ ʁ m,0,sperme,0
{fre}sphinx,s f ɛ̃ k s,0,sphinx,0
{fre}spirale,s p i ʁ a l,0,spirale,0
{fre}spirituel,s p i ʁ i t ɥ ɛ l,0,spirituel,0
{fre}spirituelles,s p i ʁ i t ɥ ɛ l,0,spirituelles,0
{fre}splendeur,s p l ɑ̃ d œ ʁ,0,splendeur,0
{fre}splendides,s p l ɑ̃ d i d,0,splendides,0
{fre}sponsor,s p ɔ̃ s ɔ ʁ,0,sponsor,0
{fre}sponsorisasse,s p ɔ̃ s ɔ ʁ i z a s,0,sponsorisasse,0
{fre}sport,s p ɔ ʁ,0,sport,0
{fre}spot,s p ɔ t,0,spot,0
{fre}spécial,s p e s j a l,0,spécial,0
{fre}spécialement,s p e s j a l m ɑ̃,0,spécialement,0
{fre}spécialiste,s p e s j a l i s t,0,spécialiste,0
{fre}spécifique,s p e s i f i k,0,spécifique,0
{fre}spécifiquement,s p e s i f i k m ɑ̃,0,spécifiquement,0
{fre}spéculateurs,s p e k y l a t œ ʁ,0,spéculateurs,0
{fre}square,s k w a ʁ,0,square,0
{fre}squattent,s k w a t,0,squattent,0
{fre}squelette,s k ə l ɛ t,0,squelette,0
{fre}stabiliser,s t a b i l i z e,0,stabiliser,0
{fre}stable,s t a b l,0,stable,0
{fre}stade,s t a d,0,stade,0
{fre}staff,s t a f,0,staff,0
{fre}stage,s t a ʒ,0,stage,0
{fre}stages,s t a ʒ,0,stages,0
{fre}stagne,s t a ɡ n,0,stagne,0
{fre}stagner,s t a ɡ n e,0,stagner,0
{fre}stand,s t ɑ̃ d,0,stand,0
{fre}standard,s t ɑ̃ d a ʁ,0,standard,0
{fre}standing,s t ɑ̃ d i ŋ,0,standing,0
{fre}stanislas,s t a n i s l a s,0,stanislas,0
{fre}star,s t a ʁ,0,star,0
{fre}station,s t a s j ɔ̃,0,station,0
{fre}statistique,s t a t i s t i k,0,statistique,0
{fre}statistiques,s t a t i s t i k,0,statistiques,0
{fre}statut,s t a t y,0,statut,0
