merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{arm}պարտիզան,p ɑ ɾ t i z ɑ n,0,պարտիզան,0
{arm}պարտիզանական,p ɑ ɾ t i z ɑ n ɑ k ɑ n,0,պարտիզանական,0
{arm}պարտություն,p ɑ ɾ t u tʰ j u n,0,պարտություն,0
{arm}պարտվողական,p ɑ ɾ t v ɔ ʁ ɑ k ɑ n,0,պարտվողական,0
{arm}պարտք,p ɑ ɾ t kʰ,0,պարտք,0
{arm}պացիենտ,p ɑ t͡sʰ j ɛ n t,0,պացիենտ,0
{arm}պե,p ɛ,0,պե,0
{arm}պեկին,p ɛ k i n,0,պեկին,0
{arm}պեղել,p ɛ ʁ ɛ l,0,պեղել,0
{arm}պենալ,p ɛ n ɑ l,0,պենալ,0
{arm}պես,p ɛ s,0,պես,0
{arm}պետ,p ɛ t,0,պետ,0
{arm}պետական,p ɛ t ɑ k ɑ n,0,պետական,0
{arm}պետերբուրգ,p ɛ t ɛ ɾ b u ɾ ɡ,0,պետերբուրգ,0
{arm}պետրոզավոդսկ,p ɛ t ɾ ɔ z ɑ v ɔ d s k,0,պետրոզավոդսկ,0
{arm}պետրոսյան,p ɛ t ɾ ɔ s j ɑ n,0,պետրոսյան,0
{arm}պետք,p ɛ t kʰ,0,պետք,0
{arm}պերճ,p ɛ ɾ t͡ʃ,0,պերճ,0
{arm}պերճախոս,p ɛ ɾ t͡ʃ ɑ χ ɔ s,0,պերճախոս,0
{arm}պերճանք,p ɛ ɾ t͡ʃ ɑ ŋ kʰ,0,պերճանք,0
{arm}պերմանենտ,p ɛ ɾ m ɑ n ɛ n t,0,պերմանենտ,0
{arm}պերու,p ɛ ɾ u,0,պերու,0
{arm}պզուկ,p ə z u k,0,պզուկ,0
{arm}պիղատոս,p i ʁ ɑ t ɔ s,0,պիղատոս,0
{arm}պիղծ,p i χ t͡s,0,պիղծ,0
{arm}պինգվին,p i ŋ ɡ v i n,0,պինգվին,0
{arm}պինդոս,p i n d ɔ s,0,պինդոս,0
{arm}պիսիդիա,p i s i d j ɑ,0,պիսիդիա,0
{arm}պիստակ,p i s t ɑ k,0,պիստակ,0
{arm}պիտանացու,p i t ɑ n ɑ t͡sʰ u,0,պիտանացու,0
{arm}պիտանի,p i t ɑ n i,0,պիտանի,0
{arm}պիտի,p i t i,0,պիտի,0
{arm}պիտույք,p i t u j kʰ,0,պիտույք,0
{arm}պիրենեյան,p i ɾ ɛ n ɛ j ɑ n,0,պիրենեյան,0
{arm}պլենար,p l ɛ n ɑ ɾ,0,պլենար,0
{arm}պլերոմա,p l ɛ ɾ ɔ m ɑ,0,պլերոմա,0
{arm}պլոր,p ə l ɔ ɾ,0,պլոր,0
{arm}պլուզ,p ə l u z,0,պլուզ,0
{arm}պլուտարքոս,p l u t ɑ ɾ kʰ ɔ s,0,պլուտարքոս,0
{arm}պլուտոն,p l u t ɔ n,0,պլուտոն,0
{arm}պղինձ,p ə ʁ i n d͡z,0,պղինձ,0
{arm}պղպեղ,p ə χ p ɛ ʁ,0,պղպեղ,0
{arm}պճեղ,p ə t͡ʃ ɛ ʁ,0,պճեղ,0
{arm}պն,p ə n ə,0,պն,0
{arm}պնակ,p ə n ɑ k,0,պնակ,0
{arm}պնդակազմ,p ə n d ɑ k ɑ z m,0,պնդակազմ,0
{arm}պնդել,p ə n d ɛ l,0,պնդել,0
{arm}պնդուկ,p ə n d u k,0,պնդուկ,0
{arm}պնչատ,p ə n t͡ʃʰ ɑ t,0,պնչատ,0
{arm}պոդգորիցա,p ɔ d ɡ ɔ ɾ i t͡sʰ ɑ,0,պոդգորիցա,0
{arm}պոզ,p ɔ z,0,պոզ,0
{arm}պոզիտիվ,p ɔ z i t i v,0,պոզիտիվ,0
{arm}պոզիտիվիզմ,p ɔ z i t i v i z m,0,պոզիտիվիզմ,0
{arm}պոլիմեր,p ɔ l i m ɛ ɾ,0,պոլիմեր,0
{arm}պոլիոմիելիտ,p ɔ l i j ɔ m j ɛ l i t,0,պոլիոմիելիտ,0
{arm}պոլիս,p ɔ l i s,0,պոլիս,0
{arm}պոլկա,p ɔ l k ɑ,0,պոլկա,0
{arm}պոկել,p ɔ k ɛ l,0,պոկել,0
{arm}պող,p ɔ ʁ,0,պող,0
{arm}պողոս,p ɔ ʁ ɔ s,0,պողոս,0
{arm}պողոսյան,p ɔ ʁ ɔ s j ɑ n,0,պողոսյան,0
{arm}պողոտա,p ɔ ʁ ɔ t ɑ,0,պողոտա,0
{arm}պոմիդոր,p ɔ m i d ɔ ɾ,0,պոմիդոր,0
{arm}պոմպ,p ɔ m p,0,պոմպ,0
{arm}պոնչիկ,p ɔ n t͡ʃʰ i k,0,պոնչիկ,0
{arm}պոնտոս,p ɔ n t ɔ s,0,պոնտոս,0
{arm}պոչ,p ɔ t͡ʃʰ,0,պոչ,0
{arm}պոչատ,p ɔ t͡ʃʰ ɑ t,0,պոչատ,0
{arm}պոչիկ,p ɔ t͡ʃʰ i k,0,պոչիկ,0
{arm}պոպոզ,p ɔ p ɔ z,0,պոպոզ,0
{arm}պոպոկ,p ɔ p ɔ k,0,պոպոկ,0
{arm}պոպուլիզմ,p ɔ p u l i z m,0,պոպուլիզմ,0
{arm}պոպոք,p ɔ p ɔ kʰ,0,պոպոք,0
{arm}պոռնիկ,p ɔ r n i k,0,պոռնիկ,0
{arm}պոռնկանոց,p ɔ r n ə k ɑ n ɔ t͡sʰ,0,պոռնկանոց,0
{arm}պոռնկատուն,p ɔ r n ə k ɑ t u n,0,պոռնկատուն,0
{arm}պոռնկություն,p ɔ r n ə k u tʰ j u n,0,պոռնկություն,0
{arm}պոռնոգրաֆիա,p ɔ r n ɔ ɡ ɾ ɑ f j ɑ,0,պոռնոգրաֆիա,0
{arm}պոռոչ,p ɔ r ɔ t͡ʃʰ,0,պոռոչ,0
{arm}պոռոտ,p ɔ r ɔ t,0,պոռոտ,0
{arm}պոռոտախոս,p ɔ r ɔ t ɑ χ ɔ s,0,պոռոտախոս,0
{arm}պոստմոդեռնիզմ,p ɔ s t m ɔ d ɛ r n i z m,0,պոստմոդեռնիզմ,0
{arm}պորուչիկ,p ɔ ɾ u t͡ʃʰ i k,0,պորուչիկ,0
{arm}պորտալար,p ɔ ɾ t ɑ l ɑ ɾ,0,պորտալար,0
{arm}պորտապար,p ɔ ɾ t ɑ p ɑ ɾ,0,պորտապար,0
{arm}պորտուգալական,p ɔ ɾ t u ɡ ɑ l ɑ k ɑ n,0,պորտուգալական,0
{arm}պորտուգալացի,p ɔ ɾ t u ɡ ɑ l ɑ t͡sʰ i,0,պորտուգալացի,0
{arm}պուլպուլակ,p u l p u l ɑ k,0,պուլպուլակ,0
{arm}պուճուր,p u t͡ʃ u ɾ,0,պուճուր,0
{arm}պուտին,p u t i n,0,պուտին,0
{arm}պուրի,p u ɾ i,0,պուրի,0
{arm}պսակ,p ə s ɑ k,0,պսակ,0
{arm}պստիկ,p ə s t i k,0,պստիկ,0
{arm}պտեր,p ə t ɛ ɾ,0,պտեր,0
{arm}պտկաքար,p ə t k ɑ kʰ ɑ ɾ,0,պտկաքար,0
{arm}պտղաբեր,p ə t ʁ ɑ b ɛ ɾ,0,պտղաբեր,0
{arm}պտղատու,p ə t ʁ ɑ t u,0,պտղատու,0
{arm}պտուղ,p ə t u ʁ,0,պտուղ,0
{arm}պտույտ,p ə t u j t,0,պտույտ,0
{arm}պտուտակ,p ə t u t ɑ k,0,պտուտակ,0
{arm}պտտահողմ,p ə t ə t ɑ h ɔ ʁ m,0,պտտահողմ,0
{arm}պտտել,p ə t ə t ɛ l,0,պտտել,0
{arm}պրահա,p ɾ ɑ h ɑ,0,պրահա,0
{arm}պրայա,p ɾ ɑ j ɑ,0,պրայա,0
{arm}պրիզմա,p ɾ i z m ɑ,0,պրիզմա,0
{arm}պրիմիտիվ,p ɾ i m i t i v,0,պրիմիտիվ,0
{arm}պրինտեր,p ɾ i n t ɛ ɾ,0,պրինտեր,0
{arm}պրինց,p ə ɾ i n t͡sʰ,0,պրինց,0
{arm}պրծնել,p ə ɾ t͡s n ɛ l,0,պրծնել,0
{arm}պրոթեզ,p ɾ ɔ tʰ ɛ z,0,պրոթեզ,0
{arm}պրոլետար,p ɾ ɔ l ɛ t ɑ ɾ,0,պրոլետար,0
{arm}պրոկլետիե,p ɾ ɔ k l ɛ t j ɛ,0,պրոկլետիե,0
{arm}պրոպագանդա,p ɾ ɔ p ɑ ɡ ɑ n d ɑ,0,պրոպագանդա,0
{arm}պրովանս,p ɾ ɔ v ɑ n s,0,պրովանս,0
{arm}պրոցես,p ɾ ɔ t͡sʰ ɛ s,0,պրոցես,0
{arm}պրոֆեսիոնալ,p ɾ ɔ f ɛ s i ɔ n ɑ l,0,պրոֆեսիոնալ,0
{arm}ջազ,d͡ʒ ɑ z,0,ջազ,0
{arm}ջալալ,d͡ʒ ɑ l ɑ l,0,ջալալ,0
{arm}ջակարտա,d͡ʒ ɑ k ɑ ɾ t ɑ,0,ջակարտա,0
{arm}ջահ,d͡ʒ ɑ h,0,ջահ,0
{arm}ջահել,d͡ʒ ɑ h ɛ l,0,ջահել,0
{arm}ջահուկյան,d͡ʒ ɑ h u k j ɑ n,0,ջահուկյան,0
{arm}ջաղաց,d͡ʒ ɑ ʁ ɑ t͡sʰ,0,ջաղաց,0
{arm}ջան,d͡ʒ ɑ n,0,ջան,0
{arm}ջանասեր,d͡ʒ ɑ n ɑ s ɛ ɾ,0,ջանասեր,0
{arm}ջանասիրաբար,d͡ʒ ɑ n ɑ s i ɾ ɑ b ɑ ɾ,0,ջանասիրաբար,0
{arm}ջանասիրություն,d͡ʒ ɑ n ɑ s i ɾ u tʰ j u n,0,ջանասիրություն,0
{arm}ջանք,d͡ʒ ɑ ŋ kʰ,0,ջանք,0
{arm}ջատագով,d͡ʒ ɑ t ɑ ɡ ɔ v,0,ջատագով,0
{arm}ջարդ,d͡ʒ ɑ ɾ tʰ,0,ջարդ,0
{arm}ջարքանդ,d͡ʒ ɑ ɾ kʰ ɑ n d,0,ջարքանդ,0
{arm}ջեբ,d͡ʒ ɛ b,0,ջեբ,0
{arm}ջերմ,d͡ʒ ɛ ɾ m,0,ջերմ,0
{arm}ջերմաչափ,d͡ʒ ɛ ɾ m ɑ t͡ʃʰ ɑ pʰ,0,ջերմաչափ,0
{arm}ջերմաստիճան,d͡ʒ ɛ ɾ m ɑ s t i t͡ʃ ɑ n,0,ջերմաստիճան,0
{arm}ջերմոց,d͡ʒ ɛ ɾ m ɔ t͡sʰ,0,ջերմոց,0
{arm}ջերմուկ,d͡ʒ ɛ ɾ m u k,0,ջերմուկ,0
{arm}ջիբութի,d͡ʒ i b u tʰ i,0,ջիբութի,0
{arm}ջիգյար,d͡ʒ i ɡ j ɑ ɾ,0,ջիգյար,0
{arm}ջիլ,d͡ʒ i l,0,ջիլ,0
{arm}ջիղ,d͡ʒ i ʁ,0,ջիղ,0
{arm}ջիմ,d͡ʒ i m,0,ջիմ,0
{arm}ջին,d͡ʒ i n,0,ջին,0
{arm}ջիպ,d͡ʒ i p,0,ջիպ,0
{arm}ջղային,d͡ʒ ə ʁ ɑ j i n,0,ջղային,0
{arm}ջղայնացնել,d͡ʒ ə ʁ ɑ j n ɑ t͡sʰ n ɛ l,0,ջղայնացնել,0
{arm}ջնջել,d͡ʒ ə n d͡ʒ ɛ l,0,ջնջել,0
{arm}ջո,d͡ʒ ɔ,0,ջո,0
{arm}ջոկ,d͡ʒ ɔ k,0,ջոկ,0
{arm}ջոկել,d͡ʒ ɔ k ɛ l,0,ջոկել,0
{arm}ջորջիա,d͡ʒ ɔ ɾ d͡ʒ i j ɑ,0,ջորջիա,0
{arm}ջութակ,d͡ʒ u tʰ ɑ k,0,ջութակ,0
{arm}ջուլհակ,d͡ʒ u l h ɑ k,0,ջուլհակ,0
{arm}ջունգլի,d͡ʒ u ŋ ɡ l i,0,ջունգլի,0
{arm}ջուր,d͡ʒ u ɾ,0,ջուր,0
{arm}ջուրը,d͡ʒ u ɾ ə,0,ջուրը,0
{arm}ջվալ,d͡ʒ ə v ɑ l,0,ջվալ,0
{arm}ջրախոզուկ,d͡ʒ ə ɾ ɑ χ ɔ z u k,0,ջրախոզուկ,0
{arm}ջրածնային,d͡ʒ ə ɾ ɑ t͡s n ɑ j i n,0,ջրածնային,0
{arm}ջրաղաց,d͡ʒ ə ɾ ɑ ʁ ɑ t͡sʰ,0,ջրաղաց,0
{arm}ջրամբար,d͡ʒ ə ɾ ɑ m b ɑ ɾ,0,ջրամբար,0
{arm}ջրային,d͡ʒ ə ɾ ɑ j i n,0,ջրային,0
{arm}ջրանցք,d͡ʒ ə ɾ ɑ n t͡sʰ kʰ,0,ջրանցք,0
{arm}ջրատար,d͡ʒ ə ɾ ɑ t ɑ ɾ,0,ջրատար,0
{arm}ջրի,d͡ʒ ə ɾ i,0,ջրի,0
{arm}ջրիմուռ,d͡ʒ ə ɾ i m u r,0,ջրիմուռ,0
{arm}ջրիմուռներ,d͡ʒ ə ɾ i m u r n ɛ ɾ,0,ջրիմուռներ,0
{arm}ջրծաղիկ,d͡ʒ ə ɾ t͡s ɑ ʁ i k,0,ջրծաղիկ,0
{arm}ջրհեղեղ,d͡ʒ ə ɾ h ɛ ʁ ɛ ʁ,0,ջրհեղեղ,0
{arm}ջրհոր,d͡ʒ ə ɾ h ɔ ɾ,0,ջրհոր,0
{arm}ջրշուն,d͡ʒ ə ɾ ʃ u n,0,ջրշուն,0
{arm}ջրպան,d͡ʒ ə ɾ p ɑ n,0,ջրպան,0
{arm}ջրվեժ,d͡ʒ ə ɾ v ɛ ʒ,0,ջրվեժ,0
{arm}ռաբիզ,r ɑ b i z,0,ռաբիզ,0
{arm}ռադիո,r ɑ d j ɔ,0,ռադիո,0
{arm}ռազմագերի,r ɑ z m ɑ ɡ ɛ ɾ i,0,ռազմագերի,0
{arm}ռազմակայան,r ɑ z m ɑ k ɑ j ɑ n,0,ռազմակայան,0
{arm}ռազմական,r ɑ z m ɑ k ɑ n,0,ռազմական,0
{arm}ռազմաճակատ,r ɑ z m ɑ t͡ʃ ɑ k ɑ t,0,ռազմաճակատ,0
{arm}ռազմավարություն,r ɑ z m ɑ v ɑ ɾ u tʰ j u n,0,ռազմավարություն,0
{arm}ռազմիկ,r ɑ z m i k,0,ռազմիկ,0
{arm}ռախմանինով,r ɑ χ m ɑ n i n ɔ v,0,ռախմանինով,0
{arm}ռակ,r ɑ k,0,ռակ,0
{arm}ռահ,r ɑ h,0,ռահ,0
{arm}ռահվիրա,r ɑ h v i ɾ ɑ,0,ռահվիրա,0
{arm}ռաղամ,r ɑ ʁ ɑ m,0,ռաղամ,0
{arm}ռայա,r ɑ j ɑ,0,ռայա,0
{arm}ռասա,r ɑ s ɑ,0,ռասա,0
{arm}ռասիզմ,r ɑ s i z m,0,ռասիզմ,0
{arm}ռասիստ,r ɑ s i s t,0,ռասիստ,0
{arm}ռացիոնալ,r ɑ t͡sʰ i ɔ n ɑ l,0,ռացիոնալ,0
{arm}ռաքել,r ɑ kʰ ɛ l,0,ռաքել,0
{arm}ռդ,r ə d ə,0,ռդ,0
{arm}ռեալ,r ɛ ɑ l,0,ռեալ,0
{arm}ռեակցիա,r ɛ ɑ k t͡sʰ j ɑ,0,ռեակցիա,0
{arm}ռեգբի,r ɛ ɡ b i,0,ռեգբի,0
{arm}ռեժիսոր,r ɛ ʒ i s ɔ ɾ,0,ռեժիսոր,0
{arm}ռեկորդային,r ɛ k ɔ ɾ d ɑ j i n,0,ռեկորդային,0
{arm}ռեհան,r ɛ h ɑ n,0,ռեհան,0
{arm}ռեմոնտ,r ɛ m ɔ n t,0,ռեմոնտ,0
{arm}ռեյկյավիկ,r ɛ j k j ɑ v i k,0,ռեյկյավիկ,0
{arm}ռեպ,r ɛ p,0,ռեպ,0
{arm}ռեստորան,r ɛ s t ɔ ɾ ɑ n,0,ռեստորան,0
{arm}ռետին,r ɛ t i n,0,ռետին,0
{arm}ռեփ,r ɛ pʰ,0,ռեփ,0
{arm}ռեֆորմ,r ɛ f ɔ ɾ m,0,ռեֆորմ,0
{arm}ռիգա,r i ɡ ɑ,0,ռիգա,0
{arm}ռինգ,r i ŋ ɡ,0,ռինգ,0
{arm}ռիոն,r i j ɔ n,0,ռիոն,0
{arm}ռիոնի,r i j ɔ n i,0,ռիոնի,0
{arm}ռիչարդ,r i t͡ʃʰ ɑ ɾ d,0,ռիչարդ,0
{arm}ռիսկ,r i s k,0,ռիսկ,0
{arm}ռիցա,r i t͡sʰ ɑ,0,ռիցա,0
{arm}ռնգեղջյուր,r ŋ ɡ ɛ χ t͡ʃʰ j u ɾ,0,ռնգեղջյուր,0
{arm}ռոբերտ,r ɔ b ɛ ɾ t,0,ռոբերտ,0
{arm}ռոբոտ,r ɔ b ɔ t,0,ռոբոտ,0
{arm}ռոճիկ,r ɔ t͡ʃ i k,0,ռոճիկ,0
{arm}ռոման,r ɔ m ɑ n,0,ռոման,0
{arm}ռոն,r ɔ n,0,ռոն,0
{arm}ռոստով,r ɔ s t ɔ v,0,ռոստով,0
{arm}ռուբ,r u b,0,ռուբ,0
{arm}ռուբեն,r u b ɛ n,0,ռուբեն,0
{arm}ռուբինյան,r u b i n j ɑ n,0,ռուբինյան,0
{arm}ռումբ,r u m b,0,ռումբ,0
{arm}ռումինական,r u m i n ɑ k ɑ n,0,ռումինական,0
{arm}ռումինացի,r u m i n ɑ t͡sʰ i,0,ռումինացի,0
{arm}ռումինիա,r u m i n j ɑ,0,ռումինիա,0
{arm}ռուս,r u s,0,ռուս,0
{arm}ռուսական,r u s ɑ k ɑ n,0,ռուսական,0
{arm}ռուսաստան,r u s ɑ s t ɑ n,0,ռուսաստան,0
{arm}ռուսաստանցի,r u s ɑ s t ɑ n t͡sʰ i,0,ռուսաստանցի,0
{arm}ռուստամյան,r u s t ɑ m j ɑ n,0,ռուստամյան,0
{arm}սա,s ɑ,0,սա,0
{arm}սագ,s ɑ ɡ,0,սագ,0
{arm}սադափ,s ɑ d ɑ pʰ,0,սադափ,0
{arm}սադրանք,s ɑ d ɾ ɑ ŋ kʰ,0,սադրանք,0
{arm}սադրել,s ɑ d ɾ ɛ l,0,սադրել,0
{arm}սադրիչ,s ɑ d ɾ i t͡ʃʰ,0,սադրիչ,0
{arm}սազ,s ɑ z,0,սազ,0
{arm}սազալ,s ɑ z ɑ l,0,սազալ,0
{arm}սաթ,s ɑ tʰ,0,սաթ,0
{arm}սաթենիկ,s ɑ tʰ ɛ n i k,0,սաթենիկ,0
{arm}սալ,s ɑ l,0,սալ,0
{arm}սալաթ,s ɑ l ɑ tʰ,0,սալաթ,0
{arm}սալաքար,s ɑ l ɑ kʰ ɑ ɾ,0,սալաքար,0
{arm}սալմաստ,s ɑ l m ɑ s t,0,սալմաստ,0
{arm}սալոնիկ,s ɑ l ɔ n i k,0,սալոնիկ,0
{arm}սալվադոր,s ɑ l v ɑ d ɔ ɾ,0,սալվադոր,0
{arm}սակայն,s ɑ k ɑ j n,0,սակայն,0
{arm}սակավ,s ɑ k ɑ v,0,սակավ,0
{arm}սակավաթիվ,s ɑ k ɑ v ɑ tʰ i v,0,սակավաթիվ,0
{arm}սակարկում,s ɑ k ɑ ɾ k u m,0,սակարկում,0
{arm}սակարկվել,s ɑ k ɑ ɾ k v ɛ l,0,սակարկվել,0
{arm}սահակ,s ɑ h ɑ k,0,սահակ,0
{arm}սահակյան,s ɑ h ɑ k j ɑ n,0,սահակյան,0
{arm}սահարա,s ɑ h ɑ ɾ ɑ,0,սահարա,0
{arm}սահել,s ɑ h ɛ l,0,սահել,0
{arm}սահման,s ɑ h m ɑ n,0,սահման,0
{arm}սահմանագծում,s ɑ h m ɑ n ɑ ɡ ə t͡s u m,0,սահմանագծում,0
{arm}սահմանադրական,s ɑ h m ɑ n ɑ d ɾ ɑ k ɑ n,0,սահմանադրական,0
{arm}սահմանադրություն,s ɑ h m ɑ n ɑ d ə ɾ u tʰ j u n,0,սահմանադրություն,0
{arm}սահմանական,s ɑ h m ɑ n ɑ k ɑ n,0,սահմանական,0
{arm}սահմանապահ,s ɑ h m ɑ n ɑ p ɑ h,0,սահմանապահ,0
{arm}սահմանափակ,s ɑ h m ɑ n ɑ pʰ ɑ k,0,սահմանափակ,0
{arm}սահմանափակել,s ɑ h m ɑ n ɑ pʰ ɑ k ɛ l,0,սահմանափակել,0
{arm}սահմանափակող,s ɑ h m ɑ n ɑ pʰ ɑ k ɔ ʁ,0,սահմանափակող,0
{arm}սահմանափակություն,s ɑ h m ɑ n ɑ pʰ ɑ k u tʰ j u n,0,սահմանափակություն,0
{arm}սահմանափակում,s ɑ h m ɑ n ɑ pʰ ɑ k u m,0,սահմանափակում,0
{arm}սահմանափակվածություն,s ɑ h m ɑ n ɑ pʰ ɑ k v ɑ t͡s u tʰ j u n,0,սահմանափակվածություն,0
{arm}սահմանել,s ɑ h m ɑ n ɛ l,0,սահմանել,0
{arm}սահմանվել,s ɑ h m ɑ n v ɛ l,0,սահմանվել,0
{arm}սաղ,s ɑ ʁ,0,սաղ,0
{arm}սաղավարտ,s ɑ ʁ ɑ v ɑ ɾ t,0,սաղավարտ,0
{arm}սաղարթ,s ɑ ʁ ɑ ɾ tʰ,0,սաղարթ,0
{arm}սաղմ,s ɑ ʁ m,0,սաղմ,0
{arm}սաղմոն,s ɑ ʁ m ɔ n,0,սաղմոն,0
{arm}սամարա,s ɑ m ɑ ɾ ɑ,0,սամարա,0
{arm}սամարիա,s ɑ m ɑ ɾ j ɑ,0,սամարիա,0
{arm}սամոսատ,s ɑ m ɔ s ɑ t,0,սամոսատ,0
{arm}սամսար,s ɑ m s ɑ ɾ,0,սամսար,0
{arm}սայթաքել,s ɑ j tʰ ɑ kʰ ɛ l,0,սայթաքել,0
{arm}սայլ,s ɑ j l,0,սայլ,0
{arm}սայլորդ,s ɑ j l ɔ ɾ tʰ,0,սայլորդ,0
{arm}սան,s ɑ n,0,սան,0
{arm}սանդ,s ɑ n d,0,սանդ,0
{arm}սանդղակ,s ɑ n d ʁ ɑ k,0,սանդղակ,0
{arm}սանդուղք,s ɑ n d u χ kʰ,0,սանդուղք,0
{arm}սանկցիա,s ɑ ŋ k t͡sʰ j ɑ,0,սանկցիա,0
{arm}սանձ,s ɑ n d͡z,0,սանձ,0
{arm}սանձել,s ɑ n d͡z ɛ l,0,սանձել,0
{arm}սանտիմ,s ɑ n t i m,0,սանտիմ,0
{arm}սանտյագո,s ɑ n t j ɑ ɡ ɔ,0,սանտյագո,0
{arm}սանր,s ɑ n ə ɾ,0,սանր,0
{arm}սանրել,s ɑ n ɾ ɛ l,0,սանրել,0
{arm}սանրվածք,s ɑ n ə ɾ v ɑ t͡s kʰ,0,սանրվածք,0
{arm}սառ,s ɑ r,0,սառ,0
{arm}սառա,s ɑ r ɑ,0,սառա,0
{arm}սառել,s ɑ r ɛ l,0,սառել,0
{arm}սառը,s ɑ r ə,0,սառը,0
{arm}սառն,s ɑ r ə n,0,սառն,0
{arm}սառնամանիք,s ɑ r n ɑ m ɑ n i kʰ,0,սառնամանիք,0
{arm}սառնարան,s ɑ r n ɑ ɾ ɑ n,0,սառնարան,0
{arm}սառույց,s ɑ r u j t͡sʰ,0,սառույց,0
{arm}սառուցյալ,s ɑ r u t͡sʰ j ɑ l,0,սառուցյալ,0
{arm}սառչել,s ɑ r t͡ʃʰ ɛ l,0,սառչել,0
{arm}սառցահատ,s ɑ r t͡sʰ ɑ h ɑ t,0,սառցահատ,0
{arm}սասանել,s ɑ s ɑ n ɛ l,0,սասանել,0
{arm}սաստիկ,s ɑ s t i k,0,սաստիկ,0
{arm}սավան,s ɑ v ɑ n,0,սավան,0
{arm}սավառնել,s ɑ v ɑ r n ɛ l,0,սավառնել,0
{arm}սատանա,s ɑ t ɑ n ɑ,0,սատանա,0
{arm}սատուրն,s ɑ t u ɾ n,0,սատուրն,0
{arm}սարայ,s ɑ ɾ ɑ j,0,սարայ,0
{arm}սարատով,s ɑ ɾ ɑ t ɔ v,0,սարատով,0
{arm}սարաֆյան,s ɑ ɾ ɑ f j ɑ n,0,սարաֆյան,0
{arm}սարգիս,s ɑ ɾ kʰ i s,0,սարգիս,0
{arm}սարգսյան,s ɑ ɾ kʰ ə s j ɑ n,0,սարգսյան,0
{arm}սարդ,s ɑ ɾ d,0,սարդ,0
{arm}սարդեր,s ɑ ɾ d ɛ ɾ,0,սարդեր,0
{arm}սարդի,s ɑ ɾ d i,0,սարդի,0
{arm}սարդոստայն,s ɑ ɾ d ɔ s t ɑ j n,0,սարդոստայն,0
{arm}սարկազմ,s ɑ ɾ k ɑ z m,0,սարկազմ,0
{arm}սարկավագ,s ɑ ɾ k ɑ v ɑ ɡ,0,սարկավագ,0
{arm}սարյակ,s ɑ ɾ j ɑ k,0,սարյակ,0
{arm}սարում,s ɑ ɾ u m,0,սարում,0
{arm}սարումյան,s ɑ ɾ u m j ɑ n,0,սարումյան,0
{arm}սարսափ,s ɑ ɾ s ɑ pʰ,0,սարսափ,0
{arm}սարսափազդու,s ɑ ɾ s ɑ pʰ ɑ z d u,0,սարսափազդու,0
{arm}սարսափալից,s ɑ ɾ s ɑ pʰ ɑ l i t͡sʰ,0,սարսափալից,0
{arm}սարսափահար,s ɑ ɾ s ɑ pʰ ɑ h ɑ ɾ,0,սարսափահար,0
{arm}սարսափել,s ɑ ɾ s ɑ pʰ ɛ l,0,սարսափել,0
{arm}սարսափելի,s ɑ ɾ s ɑ pʰ ɛ l i,0,սարսափելի,0
{arm}սարսափեցնել,s ɑ ɾ s ɑ pʰ ɛ t͡sʰ n ɛ l,0,սարսափեցնել,0
{arm}սարսափեցնող,s ɑ ɾ s ɑ pʰ ɛ t͡sʰ n ɔ ʁ,0,սարսափեցնող,0
{arm}սարսափում,s ɑ ɾ s ɑ pʰ u m,0,սարսափում,0
{arm}սարք,s ɑ ɾ kʰ,0,սարք,0
{arm}սարքավորում,s ɑ ɾ kʰ ɑ v ɔ ɾ u m,0,սարքավորում,0
{arm}սարքել,s ɑ ɾ kʰ ɛ l,0,սարքել,0
{arm}սացիվի,s ɑ t͡sʰ i v i,0,սացիվի,0
{arm}սափոր,s ɑ pʰ ɔ ɾ,0,սափոր,0
{arm}սափրել,s ɑ pʰ ɾ ɛ l,0,սափրել,0
{arm}սափրիչ,s ɑ pʰ ɾ i t͡ʃʰ,0,սափրիչ,0
{arm}սաքսոֆոն,s ɑ kʰ s ɔ f ɔ n,0,սաքսոֆոն,0
{arm}սաֆարյան,s ɑ f ɑ ɾ j ɑ n,0,սաֆարյան,0
{arm}սդ,s ə d ə,0,սդ,0
{arm}սե,s ɛ,0,սե,0
{arm}սեբեոս,s ɛ b ɛ ɔ s,0,սեբեոս,0
{arm}սեգ,s ɛ ɡ,0,սեգ,0
{arm}սեզոն,s ɛ z ɔ n,0,սեզոն,0
{arm}սեթ,s ɛ tʰ,0,սեթ,0
{arm}սելավ,s ɛ l ɑ f,0,սելավ,0
{arm}սելեւկիա,s ɛ l ɛ f k j ɑ,0,սելեւկիա,0
{arm}սելջուկ,s ɛ l d͡ʒ u k,0,սելջուկ,0
{arm}սելջուկյան,s ɛ l d͡ʒ u k j ɑ n,0,սելջուկյան,0
{arm}սեխ,s ɛ χ,0,սեխ,0
{arm}սեղան,s ɛ ʁ ɑ n,0,սեղան,0
{arm}սեղանապետ,s ɛ ʁ ɑ n ɑ p ɛ t,0,սեղանապետ,0
{arm}սեղանատուն,s ɛ ʁ ɑ n ɑ t u n,0,սեղանատուն,0
{arm}սեմ,s ɛ m,0,սեմ,0
{arm}սեմական,s ɛ m ɑ k ɑ n,0,սեմական,0
